,vineyard_area,area_harvested,tonnes_grapes_harvested,water_used,total_tractor_passes,total_vineyard_fuel,total_vineyard_electricity,total_irrigation_area,synthetic_nitrogen_applied,organic_nitrogen_applied,synthetic_fertiliser_applied,organic_fertiliser_applied,area_not_harvested,total_irrigation_electricity,total_irrigation_fuel,vineyard_area_white_grapes,vineyard_area_red_grapes,river_water,groundwater,surface_water_dam,recycled_water_from_other_source,mains_water,other_water,water_applied_for_frost_control,bare_soil,annual_cover_crop,permanent_cover_crop_native,permanent_cover_crop_non_native,permanent_cover_crop_volunteer_sward,irrigation_energy_diesel,irrigation_energy_electricity,irrigation_energy_pressure,irrigation_energy_solar,irrigation_type_dripper,irrigation_type_flood,irrigation_type_non_irrigated,irrigation_type_overhead_sprinkler,irrigation_type_undervine_sprinkler,diesel_vineyard,electricity_vineyard,petrol_vineyard,vineyard_solar,vineyard_wind,lpg_vineyard,biodiesel_vineyard,nh_disease,nh_frost,nh_new_development,nh_non_sale,off_farm_income,highest_per_tonne,lowest_per_tonne,average_per_tonne,total_grape_revenue,total_operating_costs,cost_of_debt_servicing,gross_margin,operating_cost_per_ha,operating_cost_per_t,profit,prev_avg,total_fertiliser,data_year_id,giregion,fertilizer_s1,fertilizer_s2,fertilizer_s3,fertilizer_s4,fertilizer_s5,fertilizer_o1,fertilizer_o2,fertilizer_o3,fertilizer_o4,fertilizer_o5,grade,member_id,slashing_number_of_times_passes_per_year,fungicide_spraying_number_of_times_passes_per_year,herbicide_spraying_number_of_times_passes_per_year,insecticide_spraying_number_of_times_passes_per_year,profitable,year_order,elev_Median,elev_Max,elev_Min ‡,elev_Range,rainfall_mean,temperature_mean,extreme_cold,extreme_heat,aridity
5836,38.2,38.2,1630.85,250.0,10.0,24532.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,38.2,38.2,24.1,14.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0,38.2,38.2,0.0,0.0,38.2,0.0,0.0,0.0,0.0,23572.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Murray Darling,0,0,0,0,0,0,0,0,0,0,D,1823,1,7,2,0,,9,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5837,8.0,8.0,60.0,9.9,15.0,800.0,920.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,700.0,0.0,100.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2000.0,1400.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1825,6,6,3,0,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5838,16.0,16.0,45.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,13.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Rutherglen,0,0,0,0,0,0,0,0,0,0,,1830,0,0,0,0,,8,169.0,592.0,122.0,470.0,323.0,19.7,3.2,11.7,0.44
5839,38.0,38.0,262.0,73.0,16.0,8496.0,0.0,38.0,0.0,300000.0,0.0,690000.0,0.0,0.0,38.0,0.0,38.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8316.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2261.0,0.0,740101.0,0.0,0.0,0.0,0.0,-740101.0,,990000.0,2020/2021,Barossa Valley,0,0,0,0,0,0,0,0,Straw,Cattle (dairy) manure,A,1835,6,7,2,1,0,8,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5840,39.0,39.0,69.29,29.8,16.0,16405.0,680.0,39.0,0.0,0.0,0.0,96000.0,0.0,0.0,39.0,0.0,39.0,0.0,0.4,4.0,0.0,0.4,25.0,0.0,0.0,19.5,0.0,19.5,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,16405.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96000.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,Straw,Cattle (dairy) manure,A,1835,7,6,2,1,,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5841,69.81,61.52,265.023,35.0,14.5,14760.16,0.0,73.81,0.0,0.0,0.0,0.0,8.29,61.49,0.0,44.68,25.13,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,53.8,0.0,0.0,61.49,0.0,0.0,61.49,0.0,12.32,0.0,0.0,14070.0,0.0,600.0,0.0,0.0,90.16,0.0,0.0,0.0,4.0,4.29,43.0,9273.0,1661.0,3251.5,900670.0,654435.0,0.0,0.0,0.0,0.0,246235.0,,0.0,2020/2021,Great Southern,0,0,0,0,0,0,0,0,0,0,A,1836,2,11,2,0,1,8,181.0,1083.0,0.0,1083.0,260.0,18.0,0.0,9.1,0.49
5842,70.4,64.11,334.0,60.0,15.5,20410.0,0.0,73.81,0.0,0.0,0.0,0.0,6.29,61.49,0.0,45.27,25.13,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,0.0,0.0,61.49,0.0,0.0,61.49,0.0,12.32,0.0,0.0,19165.0,0.0,1200.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,4.29,43.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,,3251.5,0.0,2021/2022,Great Southern,0,0,0,0,0,0,0,0,0,0,B,1836,2,11,2,1,,9,181.0,1083.0,0.0,1083.0,260.0,18.0,0.0,9.1,0.49
5843,18.7,18.7,83.846,26.0,11.0,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,18.12,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.0,18.7,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1838,3,7,1,0,,8,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5844,18.7,18.7,83.85,26.0,13.0,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,18.12,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,9.46,0.0,0.0,18.7,0.0,0.0,18.7,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1838,2,10,1,0,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5845,6.0,6.0,18.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Barossa Zone,0,0,0,0,0,0,0,0,0,0,,1839,0,0,0,0,,8,,,,,,,,,
5846,6.1,6.1,3.0,7.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,6.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Barossa Zone,0,0,0,0,0,0,0,0,0,0,,1839,0,0,0,0,,9,,,,,,,,,
5847,168.0,132.0,1000.0,10.0,13.0,31000.0,5.0,168.0,0.0,0.0,0.0,0.0,36.0,97.0,71.0,55.0,113.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,71.0,97.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,30000.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,43.0,3500.0,1500.0,2550.0,2600000.0,1600000.0,175000.0,0.0,0.0,0.0,1000000.0,,0.0,2021/2022,Canberra District,0,0,0,0,0,0,0,0,0,0,A,1840,2,8,2,1,1,9,644.0,1419.0,264.0,1155.0,401.0,17.6,8.0,8.0,0.56
5848,377.49,377.49,12173.7,3250.0,21.0,64013.0,0.0,377.49,0.0,0.0,0.0,0.0,0.0,377.49,0.0,57.98,319.51,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.49,377.49,0.0,377.49,0.0,0.0,0.0,0.0,60198.0,0.0,3775.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Murray Darling,0,0,0,0,0,0,0,0,0,0,D,1843,4,9,6,2,,8,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5849,377.49,377.49,11070.0,2814.0,16.0,99908.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,377.49,0.0,57.98,319.51,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,377.49,0.0,0.0,377.0,0.0,0.0,0.0,0.0,97591.0,0.0,2237.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Murray Darling,0,0,0,0,0,0,0,0,0,0,D,1843,1,12,2,1,,9,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5850,10.48,10.02,66.66,13.541,14.0,0.0,43290.0,10.48,0.0,4.0,0.0,0.0,0.46,10.48,0.0,0.84,9.64,0.0,11.016,0.0,2.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,0.0,10.48,10.48,0.0,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43290.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,2020/2021,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1845,6,8,0,0,,8,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5851,10.48,10.02,54.771,14.762,13.3,0.0,0.0,10.48,0.0,0.0,0.0,0.0,0.46,10.48,0.0,0.84,9.64,0.0,11.39,0.0,3.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,0.0,10.48,10.48,0.0,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1845,6,8,0,0,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5852,20.0,15.0,100.0,20.0,14.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,20.0,5.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Coonawarra,0,0,0,0,0,0,0,0,0,0,C,1847,5,7,2,0,,8,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
5853,40.1,40.1,1009.0,266.0,20.0,4980.0,0.0,40.1,0.0,0.0,295.0,0.0,0.0,40.1,0.0,6.4,33.7,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,40.1,0.0,0.0,40.1,0.0,0.0,0.0,0.0,4500.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,,,295.0,2020/2021,Swan Hill,Monoammonium phosphate,0,Potassium nitrate,Calcium nitrate,Urea,0,0,0,0,0,D,1848,5,8,6,1,,8,72.0,129.0,47.0,82.0,183.0,20.8,0.5,15.8,0.19
5854,40.1,40.1,40.1,281.0,23.0,5270.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,40.1,0.0,6.4,33.7,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,40.1,0.0,0.0,40.1,0.0,0.0,0.0,0.0,4750.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Swan Hill,0,0,0,0,0,0,0,0,0,0,D,1848,6,10,6,1,,9,72.0,129.0,47.0,82.0,183.0,20.8,0.5,15.8,0.19
5855,30.43,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Murray Darling,0,0,0,0,0,0,0,0,0,0,D,1849,0,0,0,0,,8,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5856,12.0,12.0,301.173,15.0,29.0,3711.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1800.0,1150.0,1179.52,355241.0,99553.0,0.0,0.0,0.0,0.0,255688.0,,0.0,2020/2021,King Valley,0,0,0,0,0,0,0,0,0,0,C,1850,6,18,4,1,1,8,,,,,,,,,
5857,12.0,12.0,301.173,15.0,29.0,3811.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3711.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1800.0,1150.0,1179.52,347720.0,99553.0,0.0,0.0,0.0,0.0,248167.0,1179.52,0.0,2021/2022,King Valley,0,0,0,0,0,0,0,0,0,0,C,1850,6,18,4,1,1,9,,,,,,,,,
5858,5.3,5.3,148.24,67.0,11.0,0.0,9575.811,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,2.8,2.5,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,5.3,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9575.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1100.0,800.0,990.0,146766.0,0.0,10000.0,0.0,0.0,0.0,,,0.0,2020/2021,Riverland,0,0,0,0,0,0,0,0,0,0,C,1851,4,7,0,0,,8,40.0,99.0,1.0,98.0,148.0,21.1,0.3,16.4,0.14
5859,5.199999999999999,5.199999999999999,119.4,39.0,11.0,616.0,8972.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,2.8,2.4,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0,616.0,0.0,0.0,8972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1100.0,800.0,996.0,118908.0,81454.0,0.0,0.0,0.0,0.0,37454.0,990.0,0.0,2021/2022,Riverland,0,0,0,0,0,0,0,0,0,0,C,1851,4,7,0,0,1,9,40.0,99.0,1.0,98.0,148.0,21.1,0.3,16.4,0.14
5860,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1852,0,0,0,0,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5861,6.0,6.0,110.0,54.0,22.0,600.0,0.0,6.0,1000.0,2000.0,500.0,1000.0,0.0,6.0,0.0,0.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,500.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4500.0,2020/2021,Murray Darling,Calcium nitrate,0,0,0,0,0,0,0,0,Broiler litter,D,1854,6,8,4,4,,8,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5862,6.0,6.0,102.0,55.0,23.0,650.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,550.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Murray Darling,0,0,0,0,0,0,0,0,0,0,D,1854,6,9,4,4,,9,60.0,134.0,19.0,115.0,165.0,21.9,0.1,16.5,0.14
5863,258.07,258.07,4326.04,2162.0,19.4,20776.0,0.0,258.07,0.0,0.0,0.0,0.0,0.0,258.07,0.0,105.06,153.01,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.07,0.0,258.07,0.0,0.0,258.07,0.0,0.0,0.0,0.0,18297.0,0.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Riverland,0,0,0,0,0,0,0,0,0,0,D,1856,10,9,0,1,,8,40.0,99.0,1.0,98.0,148.0,21.1,0.3,16.4,0.14
5864,258.07,225.29999999999998,2763.08,1851.0,18.0,18372.0,0.0,258.07,0.0,0.0,0.0,0.0,32.77,258.07,0.0,105.06,153.01,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.07,0.0,258.07,0.0,0.0,258.07,0.0,0.0,0.0,0.0,14700.0,0.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.77,44.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Riverland,0,0,0,0,0,0,0,0,0,0,D,1856,10,8,0,0,,9,40.0,99.0,1.0,98.0,148.0,21.1,0.3,16.4,0.14
5865,12.8,12.290000000000001,44.982,2.577,15.0,1000.0,0.0,12.8,0.0,0.0,0.0,0.0,0.51,12.8,0.0,4.4,8.4,0.0,2.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,12.8,0.0,0.0,12.8,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1857,5,6,2,2,,8,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5866,12.8,9.3,46.413,8.2,17.5,0.0,0.0,12.8,0.0,0.0,0.0,0.0,3.5,12.8,0.0,4.4,8.4,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,12.8,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,1857,5,9,1,3,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
5867,18.97,18.97,255.56,24.0,8.0,1880.0,0.0,18.97,0.0,0.0,0.0,0.0,0.0,18.97,0.0,0.0,18.97,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,18.97,0.0,0.0,0.0,0.0,18.97,0.0,0.0,18.97,0.0,0.0,0.0,0.0,1680.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1858,2,4,2,0,,8,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5868,18.06,18.06,98.0,26.0,10.0,950.0,0.0,18.06,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,18.06,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,18.06,0.0,0.0,0.0,0.0,18.06,0.0,0.0,18.06,0.0,0.0,0.0,0.0,800.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1858,2,6,2,0,,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5869,19.0,17.0,26.0,14.0,9.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,43.0,3500.0,2000.0,3200.0,360000.0,150000.0,120000.0,0.0,0.0,0.0,210000.0,,0.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1859,3,4,1,1,1,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5870,34.0,34.0,340.0,40.0,0.0,8510.0,14700.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8000.0,14700.0,500.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Barossa Valley,0,0,0,0,0,0,0,0,0,0,,1860,0,0,0,0,,0,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5871,40.0,40.0,350.0,75.0,10.0,16500.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15000.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2700.0,1400.0,2000.0,625000.0,600000.0,40000.0,0.0,0.0,0.0,25000.0,,0.0,2020/2021,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1860,3,5,2,0,1,8,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5872,40.0,40.0,240.0,75.0,10.0,16500.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,29.0,11.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15000.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2700.0,1400.0,2000.0,480000.0,600000.0,40000.0,0.0,0.0,0.0,-120000.0,2000.0,0.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1860,3,5,2,0,0,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5873,61.599999999999994,53.73,484.71,113.22,19.0,10865.0,0.0,61.6,0.0,0.0,6020.0,0.0,7.87,60.51,0.0,15.3,46.3,112.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,61.6,0.0,0.0,0.0,0.0,60.51,0.0,0.0,60.51,0.0,1.09,0.0,0.0,10865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0,43.0,0.0,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6020.0,2020/2021,Barossa Valley,Urea ammonium nitrate,0,0,0,Diammonium phosphate,0,0,0,0,0,A,1861,4,8,4,3,,8,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
5874,61.599999999999994,58.239999999999995,654.13,112.0,21.0,14328.0,0.0,61.6,0.0,0.0,0.0,0.0,3.36,61.51,0.0,15.3,46.3,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.0,0.0,0.0,0.0,61.51,0.0,0.0,60.51,0.0,1.09,0.0,0.0,14229.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,44.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,1861,4,10,4,3,,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
